"","countyFIPS","Week","total_deaaths","total_vaccinesDistributed","total_vaccinationsInitiated","total_vaccinationsCompleted","total_newDeaths","total_vaccinesAdministered","total_vaccinationsAdditionalDose"
"7979","153",29,593,NA,NA,NA,2,NA,NA
"7980","153",30,607,NA,NA,NA,3,NA,NA
"7981","153",31,642,NA,NA,NA,5,NA,NA
"7982","153",32,662,NA,NA,NA,1,NA,NA
"7983","153",33,681,NA,NA,NA,NA,NA,NA
"7984","153",34,700,NA,NA,NA,3,NA,NA
"7985","153",35,725,NA,NA,NA,5,NA,NA
"7986","153",36,746,NA,NA,NA,1,NA,NA
"7987","153",37,758,NA,NA,NA,3,NA,NA
"7988","153",38,784,NA,NA,NA,3,NA,NA
"7989","153",39,800,NA,NA,NA,3,NA,NA
"7990","153",40,842,NA,NA,NA,8,NA,NA
"7991","153",41,893,NA,NA,NA,7,NA,NA
"7992","153",42,951,NA,NA,NA,12,NA,NA
"7993","153",43,1042,NA,NA,NA,10,NA,NA
"7994","153",44,1159,NA,39379,3155,21,NA,NA
"7995","153",45,1251,NA,62286,6427,9,NA,NA
"7996","153",46,1308,NA,82024,13031,8,NA,NA
"7997","153",47,1353,NA,93883,23335,6,NA,NA
"7998","153",48,1400,NA,106503,37994,11,NA,NA
"7999","153",49,1513,NA,112290,49699,14,NA,NA
"8000","153",50,1577,NA,122400,61001,7,NA,NA
"8001","153",51,1609,NA,143269,73619,7,NA,NA
"8002","153",52,1648,NA,170312,84523,3,NA,NA
"8003","153",53,1675,NA,209658,94562,5,NA,NA
"8004","153",54,1702,NA,237860,106639,3,NA,NA
"8005","153",55,1712,NA,259848,125371,2,NA,NA
"8006","153",56,1729,NA,281814,155983,2,NA,NA
"8007","153",57,1745,NA,293164,180197,2,NA,NA
"8008","153",58,1763,NA,302214,200616,3,NA,NA
"8009","153",59,1785,NA,308790,216321,2,NA,NA
"8010","153",60,1800,NA,314790,228201,4,NA,NA
"8011","153",61,1823,NA,322779,237167,3,NA,NA
"8012","153",62,1854,NA,330992,244314,4,NA,NA
"8013","153",63,1864,NA,339308,255956,1,NA,NA
"8014","153",64,1877,NA,344867,263215,2,NA,NA
"8015","153",65,1890,NA,347970,268505,3,NA,NA
"8016","153",66,1897,NA,352635,275877,0,NA,NA
"8017","153",67,1901,NA,358964,283737,1,NA,NA
"8018","153",68,1915,NA,363307,287389,2,NA,NA
"8019","153",69,1918,NA,366421,290156,0,NA,NA
"8020","153",70,1917,NA,370964,293902,1,NA,NA
"8021","153",71,1918,NA,378199,297191,0,NA,NA
"8022","153",72,1918,NA,386832,300532,0,NA,NA
"8023","153",73,1925,NA,396267,303910,2,NA,NA
"8024","153",74,1938,NA,408564,310793,1,NA,NA
"8025","153",75,1955,NA,417698,318513,3,NA,NA
"8026","153",76,1976,NA,428954,327482,4,NA,NA
"8027","153",77,2021,NA,438490,334979,6,NA,NA
"8028","153",78,2150,NA,451573,345006,22,NA,NA
"8029","153",79,2236,NA,462059,356136,11,NA,NA
"8030","153",80,2334,NA,468568,364951,14,NA,NA
"8031","153",81,2438,NA,472150,371571,16,NA,NA
"8032","153",82,2519,NA,477587,380108,11,NA,NA
"8033","153",83,2602,NA,483620,387478,10,NA,NA
"8034","153",84,2642,NA,489050,393538,4,NA,NA
"8035","153",85,2668,NA,493311,398824,5,NA,NA
"8036","153",86,2749,NA,497367,403773,13,NA,NA
"8037","153",87,2782,NA,501845,406988,3,NA,NA
"8038","153",88,2828,NA,505612,409593,6,NA,NA
"8039","153",89,2886,NA,509952,412477,10,NA,NA
"8040","153",90,2914,NA,513750,415484,2,NA,NA
"8041","153",91,2930,NA,517574,419250,2,NA,NA
"8042","153",92,2950,NA,520905,422108,4,NA,104237
"8043","153",93,2977,NA,525239,425122,3,NA,114575
"8044","153",94,2982,NA,529067,427530,0,NA,122603
"8045","153",95,3017,NA,532741,430130,6,NA,130217
"8046","153",96,3033,NA,607955,500251,2,NA,144509
"8047","153",97,3060,NA,651639,541697,5,NA,153654
"8048","153",98,3107,NA,654029,544579,8,NA,156735
"8049","153",99,3162,NA,656419,546516,8,NA,158807
"8050","153",100,3222,NA,658039,548765,6,NA,160633
"8051","153",101,3259,NA,659150,550814,7,NA,162318
"8052","153",102,3308,NA,660251,552276,7,NA,163911
"8053","153",103,3339,NA,661312,553482,3,NA,165610
"8054","153",104,3372,NA,662011,554698,5,NA,166849
"8055","153",105,3401,NA,662537,555501,4,NA,167797
"8056","153",106,3420,NA,663240,556148,2,NA,168815
"8057","155",1,NA,NA,NA,NA,NA,NA,NA
"8058","155",2,0,NA,NA,NA,0,NA,NA
"8059","155",3,0,NA,NA,NA,0,NA,NA
"8060","155",4,0,NA,NA,NA,0,NA,NA
"8061","155",5,5,NA,NA,NA,1,NA,NA
"8062","155",6,7,NA,NA,NA,0,NA,NA
"8063","155",7,7,NA,NA,NA,0,NA,NA
"8064","155",8,7,NA,NA,NA,0,NA,NA
"8065","155",9,7,NA,NA,NA,0,NA,NA
"8066","155",10,7,NA,NA,NA,0,NA,NA
"8067","155",11,7,NA,NA,NA,0,NA,NA
"8068","155",12,7,NA,NA,NA,0,NA,NA
"8069","155",13,7,NA,NA,NA,0,NA,NA
"8070","155",14,7,NA,NA,NA,0,NA,NA
"8071","155",15,7,NA,NA,NA,0,NA,NA
"8072","155",16,7,NA,NA,NA,0,NA,NA
"8073","155",17,7,NA,NA,NA,0,NA,NA
"8074","155",18,7,NA,NA,NA,0,NA,NA
"8075","155",19,7,NA,NA,NA,0,NA,NA
"8076","155",20,7,NA,NA,NA,0,NA,NA
"8077","155",21,7,NA,NA,NA,0,NA,NA
"8078","155",22,11,NA,NA,NA,1,NA,NA
"8079","155",23,22,NA,NA,NA,2,NA,NA
"8080","155",24,28,NA,NA,NA,0,NA,NA
"8081","155",25,28,NA,NA,NA,0,NA,NA
"8082","155",26,28,NA,NA,NA,0,NA,NA
"8083","155",27,28,NA,NA,NA,0,NA,NA
"8084","155",28,30,NA,NA,NA,1,NA,NA
"8085","155",29,45,NA,NA,NA,2,NA,NA
"8086","155",30,42,NA,NA,NA,0,NA,NA
"8087","155",31,46,NA,NA,NA,2,NA,NA
"8088","155",32,56,NA,NA,NA,0,NA,NA
"8089","155",33,65,NA,NA,NA,NA,NA,NA
"8090","155",34,74,NA,NA,NA,1,NA,NA
"8091","155",35,81,NA,NA,NA,2,NA,NA
"8092","155",36,87,NA,NA,NA,1,NA,NA
"8093","155",37,94,NA,NA,NA,1,NA,NA
"8094","155",38,105,NA,NA,NA,1,NA,NA
"8095","155",39,111,NA,NA,NA,1,NA,NA
"8096","155",40,112,NA,NA,NA,0,NA,NA
"8097","155",41,118,NA,NA,NA,1,NA,NA
"8098","155",42,127,NA,NA,NA,3,NA,NA
"8099","155",43,143,NA,NA,NA,1,NA,NA
"8100","155",44,156,NA,NA,NA,2,NA,NA
"8101","155",45,167,NA,NA,NA,1,NA,NA
"8102","155",46,172,NA,NA,NA,1,NA,NA
"8103","155",47,175,NA,1607,453,0,NA,NA
"8104","155",48,175,NA,1893,916,0,NA,NA
"8105","155",49,175,NA,1994,1260,0,NA,NA
"8106","155",50,180,NA,2064,1462,1,NA,NA
"8107","155",51,185,NA,2176,1596,1,NA,NA
"8108","155",52,194,NA,2374,1801,1,NA,NA
"8109","155",53,196,NA,2674,1934,0,NA,NA
"8110","155",54,196,NA,2944,2062,0,NA,NA
"8111","155",55,196,NA,3110,2179,0,NA,NA
"8112","155",56,196,NA,3230,2368,0,NA,NA
"8113","155",57,196,NA,3300,2536,0,NA,NA
"8114","155",58,196,NA,3325,2706,0,NA,NA
"8115","155",59,201,NA,3377,2822,1,NA,NA
"8116","155",60,206,NA,3451,2908,1,NA,NA
"8117","155",61,215,NA,3491,2977,1,NA,NA
"8118","155",62,215,NA,3637,3174,0,NA,NA
"8119","155",63,210,NA,3926,3499,0,NA,NA
"8120","155",64,212,NA,3989,3608,1,NA,NA
"8121","155",65,217,NA,4070,3712,0,NA,NA
"8122","155",66,217,NA,4232,3943,0,NA,NA
"8123","155",67,217,NA,4564,4154,0,NA,NA
"8124","155",68,217,NA,4772,4264,0,NA,NA
"8125","155",69,217,NA,4874,4337,0,NA,NA
"8126","155",70,217,NA,5036,4543,0,NA,NA
"8127","155",71,217,NA,5459,4743,0,NA,NA
"8128","155",72,217,NA,5967,4904,0,NA,NA
"8129","155",73,217,NA,6690,5110,0,NA,NA
"8130","155",74,217,NA,7489,5427,0,NA,NA
"8131","155",75,217,NA,8359,5962,0,NA,NA
"8132","155",76,217,NA,8985,6546,0,NA,NA
"8133","155",77,217,NA,9278,6940,0,NA,NA
"8134","155",78,217,NA,9594,7590,0,NA,NA
"8135","155",79,217,NA,9916,8351,0,NA,NA
"8136","155",80,222,NA,10059,8744,1,NA,NA
"8137","155",81,242,NA,10174,8967,3,NA,NA
"8138","155",82,254,NA,10264,9126,2,NA,NA
"8139","155",83,267,NA,10371,9263,2,NA,NA
"8140","155",84,273,NA,10482,9419,0,NA,NA
"8141","155",85,273,NA,10513,9524,0,NA,NA
"8142","155",86,273,NA,10572,9587,0,NA,NA
"8143","155",87,278,NA,10651,9626,1,NA,NA
"8144","155",88,280,NA,10721,9670,0,NA,NA
"8145","155",89,283,NA,10860,9841,1,NA,NA
"8146","155",90,294,NA,10987,10105,1,NA,NA
"8147","155",91,294,NA,11144,10248,0,NA,NA
"8148","155",92,294,NA,11215,10344,0,NA,4236
"8149","155",93,294,NA,11317,10417,0,NA,4682
"8150","155",94,294,NA,11401,10503,0,NA,4971
"8151","155",95,294,NA,11500,10644,0,NA,5403
"8152","155",96,294,NA,21149,18747,0,NA,6136
"8153","155",97,294,NA,26864,23525,0,NA,6523
"8154","155",98,294,NA,26895,23591,0,NA,6660
"8155","155",99,294,NA,26946,23629,0,NA,6717
"8156","155",100,294,NA,27021,23686,0,NA,6803
"8157","155",101,305,NA,27142,23721,3,NA,6909
"8158","155",102,315,NA,27194,23760,0,NA,6993
"8159","155",103,315,NA,27229,23832,0,NA,7080
"8160","155",104,318,NA,27283,23920,1,NA,7154
"8161","155",105,328,NA,27308,23977,2,NA,7246
"8162","155",106,336,NA,27348,24014,0,NA,7281
"8163","157",1,NA,NA,NA,NA,NA,NA,NA
"8164","157",2,0,NA,NA,NA,0,NA,NA
"8165","157",3,5,NA,NA,NA,1,NA,NA
"8166","157",4,7,NA,NA,NA,0,NA,NA
"8167","157",5,7,NA,NA,NA,0,NA,NA
"8168","157",6,11,NA,NA,NA,1,NA,NA
"8169","157",7,20,NA,NA,NA,1,NA,NA
"8170","157",8,21,NA,NA,NA,0,NA,NA
"8171","157",9,24,NA,NA,NA,1,NA,NA
"8172","157",10,34,NA,NA,NA,1,NA,NA
"8173","157",11,45,NA,NA,NA,2,NA,NA
"8174","157",12,49,NA,NA,NA,0,NA,NA
"8175","157",13,49,NA,NA,NA,0,NA,NA
"8176","157",14,60,NA,NA,NA,3,NA,NA
"8177","157",15,70,NA,NA,NA,0,NA,NA
"8178","157",16,75,NA,NA,NA,2,NA,NA
"8179","157",17,84,NA,NA,NA,0,NA,NA
"8180","157",18,90,NA,NA,NA,1,NA,NA
"8181","157",19,91,NA,NA,NA,0,NA,NA
"8182","157",20,98,NA,NA,NA,3,NA,NA
"8183","157",21,118,NA,NA,NA,1,NA,NA
"8184","157",22,133,NA,NA,NA,4,NA,NA
"8185","157",23,166,NA,NA,NA,4,NA,NA
"8186","157",24,184,NA,NA,NA,2,NA,NA
"8187","157",25,190,NA,NA,NA,1,NA,NA
"8188","157",26,206,NA,NA,NA,2,NA,NA
"8189","157",27,218,NA,NA,NA,2,NA,NA
"8190","157",28,231,NA,NA,NA,2,NA,NA
"8191","157",29,250,NA,NA,NA,4,NA,NA
"8192","157",30,273,NA,NA,NA,3,NA,NA
"8193","157",31,280,NA,NA,NA,0,NA,NA
"8194","157",32,289,NA,NA,NA,2,NA,NA
"8195","157",33,320,NA,NA,NA,NA,NA,NA
"8196","157",34,345,NA,NA,NA,2,NA,NA
"8197","157",35,359,NA,NA,NA,3,NA,NA
"8198","157",36,385,NA,NA,NA,5,NA,NA
"8199","157",37,409,NA,NA,NA,3,NA,NA
"8200","157",38,426,NA,NA,NA,3,NA,NA
"8201","157",39,460,NA,NA,NA,4,NA,NA
"8202","157",40,486,NA,NA,NA,4,NA,NA
"8203","157",41,509,NA,NA,NA,3,NA,NA
"8204","157",42,530,NA,NA,NA,3,NA,NA
"8205","157",43,585,NA,NA,NA,11,NA,NA
"8206","157",44,649,NA,NA,NA,9,NA,NA
"8207","157",45,701,NA,12639,2013,9,NA,NA
"8208","157",46,780,NA,18012,3177,9,NA,NA
"8209","157",47,817,NA,20898,4676,4,NA,NA
"8210","157",48,864,NA,25931,8536,7,NA,NA
"8211","157",49,910,NA,29679,13780,5,NA,NA
"8212","157",50,935,NA,33350,18359,4,NA,NA
"8213","157",51,957,NA,37027,23471,4,NA,NA
"8214","157",52,970,NA,43248,28648,1,NA,NA
"8215","157",53,983,NA,50500,33650,3,NA,NA
"8216","157",54,1000,NA,56678,36837,2,NA,NA
"8217","157",55,1013,NA,61209,40522,1,NA,NA
"8218","157",56,1030,NA,66029,45665,3,NA,NA
"8219","157",57,1036,NA,68846,51281,0,NA,NA
"8220","157",58,1057,NA,71057,56383,3,NA,NA
"8221","157",59,1057,NA,73386,60490,0,NA,NA
"8222","157",60,1059,NA,75490,63530,1,NA,NA
"8223","157",61,1064,NA,77634,66373,0,NA,NA
"8224","157",62,1046,NA,79973,69503,NA,NA,NA
"8225","157",63,1026,NA,83765,75415,1,NA,NA
"8226","157",64,1037,NA,85654,78686,3,NA,NA
"8227","157",65,1055,NA,86685,80564,1,NA,NA
"8228","157",66,1057,NA,88848,83644,0,NA,NA
"8229","157",67,1057,NA,91583,86889,0,NA,NA
"8230","157",68,1060,NA,93284,88555,1,NA,NA
"8231","157",69,1064,NA,94557,89844,0,NA,NA
"8232","157",70,1069,NA,96370,91388,1,NA,NA
"8233","157",71,1071,NA,98849,92695,0,NA,NA
"8234","157",72,1071,NA,101709,93962,0,NA,NA
"8235","157",73,1076,NA,105312,95403,1,NA,NA
"8236","157",74,1085,NA,110268,97830,2,NA,NA
"8237","157",75,1110,NA,113639,100080,3,NA,NA
"8238","157",76,1145,NA,118133,103191,6,NA,NA
"8239","157",77,1180,NA,122152,105735,5,NA,NA
"8240","157",78,1221,NA,125889,109087,6,NA,NA
"8241","157",79,1283,NA,129066,113244,10,NA,NA
"8242","157",80,1314,NA,130721,116772,3,NA,NA
"8243","157",81,1365,NA,132112,119955,8,NA,NA
"8244","157",82,1400,NA,133549,122372,4,NA,NA
"8245","157",83,1439,NA,134532,124160,6,NA,NA
"8246","157",84,1478,NA,135827,126285,6,NA,NA
"8247","157",85,1500,NA,136901,127923,3,NA,NA
"8248","157",86,1523,NA,137674,128965,4,NA,NA
"8249","157",87,1545,NA,139080,129804,4,NA,NA
"8250","157",88,1566,NA,140383,130643,2,NA,NA
"8251","157",89,1573,NA,141644,131709,1,NA,NA
"8252","157",90,1582,NA,143099,133441,1,NA,NA
"8253","157",91,1599,NA,144161,134860,3,NA,NA
"8254","157",92,1619,NA,144998,135807,4,NA,51771
"8255","157",93,1646,NA,146352,137098,3,NA,57359
"8256","157",94,1664,NA,147555,138133,2,NA,61117
"8257","157",95,1701,NA,148712,139228,5,NA,64992
"8258","157",96,1711,NA,205113,183600,2,NA,70694
"8259","157",97,1740,NA,238571,210304,4,NA,74112
"8260","157",98,1765,NA,239050,211005,6,NA,75608
"8261","157",99,1801,NA,239524,211673,3,NA,76805
"8262","157",100,1836,NA,240064,212297,8,NA,77690
"8263","157",101,1910,NA,240597,212840,9,NA,78545
"8264","157",102,1936,NA,241021,213278,2,NA,79324
"8265","157",103,1958,NA,241342,213800,4,NA,80128
"8266","157",104,1979,NA,241637,214268,3,NA,80737
"8267","157",105,1988,NA,241880,214646,0,NA,81188
"8268","157",106,2000,NA,242135,214931,2,NA,81815
"8269","159",1,NA,NA,NA,NA,NA,NA,NA
"8270","159",2,0,NA,NA,NA,0,NA,NA
"8271","159",3,0,NA,NA,NA,0,NA,NA
"8272","159",4,0,NA,NA,NA,0,NA,NA
"8273","159",5,0,NA,NA,NA,0,NA,NA
"8274","159",6,0,NA,NA,NA,0,NA,NA
"8275","159",7,0,NA,NA,NA,0,NA,NA
"8276","159",8,0,NA,NA,NA,0,NA,NA
"8277","159",9,4,NA,NA,NA,1,NA,NA
"8278","159",10,7,NA,NA,NA,0,NA,NA
"8279","159",11,7,NA,NA,NA,0,NA,NA
"8280","159",12,7,NA,NA,NA,0,NA,NA
"8281","159",13,7,NA,NA,NA,0,NA,NA
"8282","159",14,7,NA,NA,NA,0,NA,NA
"8283","159",15,7,NA,NA,NA,0,NA,NA
"8284","159",16,7,NA,NA,NA,0,NA,NA
"8285","159",17,7,NA,NA,NA,0,NA,NA
"8286","159",18,7,NA,NA,NA,0,NA,NA
"8287","159",19,7,NA,NA,NA,0,NA,NA
"8288","159",20,7,NA,NA,NA,0,NA,NA
"8289","159",21,12,NA,NA,NA,1,NA,NA
"8290","159",22,14,NA,NA,NA,0,NA,NA
"8291","159",23,20,NA,NA,NA,1,NA,NA
"8292","159",24,27,NA,NA,NA,1,NA,NA
"8293","159",25,28,NA,NA,NA,0,NA,NA
"8294","159",26,28,NA,NA,NA,0,NA,NA
"8295","159",27,28,NA,NA,NA,0,NA,NA
"8296","159",28,28,NA,NA,NA,0,NA,NA
"8297","159",29,25,NA,NA,NA,0,NA,NA
"8298","159",30,25,NA,NA,NA,1,NA,NA
"8299","159",31,28,NA,NA,NA,0,NA,NA
"8300","159",32,28,NA,NA,NA,0,NA,NA
"8301","159",33,38,NA,NA,NA,NA,NA,NA
"8302","159",34,42,NA,NA,NA,0,NA,NA
"8303","159",35,42,NA,NA,NA,0,NA,NA
"8304","159",36,42,NA,NA,NA,0,NA,NA
"8305","159",37,49,NA,NA,NA,1,NA,NA
"8306","159",38,49,NA,NA,NA,0,NA,NA
"8307","159",39,49,NA,NA,NA,0,NA,NA
"8308","159",40,49,NA,NA,NA,0,NA,NA
"8309","159",41,57,NA,NA,NA,2,NA,NA
"8310","159",42,81,NA,NA,NA,5,NA,NA
"8311","159",43,106,NA,NA,NA,2,NA,NA
"8312","159",44,141,NA,NA,NA,7,NA,NA
"8313","159",45,172,NA,NA,NA,4,NA,NA
"8314","159",46,189,NA,NA,NA,0,NA,NA
"8315","159",47,193,NA,2576,766,1,NA,NA
"8316","159",48,208,NA,3226,1456,2,NA,NA
"8317","159",49,222,NA,3666,1730,3,NA,NA
"8318","159",50,231,NA,3963,1921,0,NA,NA
"8319","159",51,231,NA,4371,2356,0,NA,NA
"8320","159",52,231,NA,4912,2899,0,NA,NA
"8321","159",53,251,NA,5887,3493,5,NA,NA
"8322","159",54,266,NA,6593,3838,0,NA,NA
"8323","159",55,266,NA,7152,4133,0,NA,NA
"8324","159",56,266,NA,7637,4805,0,NA,NA
"8325","159",57,266,NA,7935,5583,0,NA,NA
"8326","159",58,266,NA,8134,6217,0,NA,NA
"8327","159",59,268,NA,8315,6778,1,NA,NA
"8328","159",60,273,NA,8526,7128,0,NA,NA
"8329","159",61,273,NA,8705,7480,0,NA,NA
"8330","159",62,273,NA,9025,7928,0,NA,NA
"8331","159",63,268,NA,9447,8513,0,NA,NA
"8332","159",64,266,NA,9638,8754,0,NA,NA
"8333","159",65,269,NA,9818,8948,1,NA,NA
"8334","159",66,273,NA,10167,9380,0,NA,NA
"8335","159",67,273,NA,10438,9731,0,NA,NA
"8336","159",68,279,NA,10678,9953,1,NA,NA
"8337","159",69,280,NA,10795,10145,0,NA,NA
"8338","159",70,280,NA,11053,10389,0,NA,NA
"8339","159",71,280,NA,11388,10530,0,NA,NA
"8340","159",72,280,NA,11787,10682,0,NA,NA
"8341","159",73,280,NA,12384,10900,0,NA,NA
"8342","159",74,280,NA,13312,11262,0,NA,NA
"8343","159",75,283,NA,14003,11601,1,NA,NA
"8344","159",76,298,NA,14973,12070,2,NA,NA
"8345","159",77,310,NA,15797,12538,3,NA,NA
"8346","159",78,329,NA,16408,13231,1,NA,NA
"8347","159",79,350,NA,16923,14062,4,NA,NA
"8348","159",80,371,NA,17201,14725,2,NA,NA
"8349","159",81,384,NA,17485,15302,2,NA,NA
"8350","159",82,397,NA,17802,15739,2,NA,NA
"8351","159",83,406,NA,17937,15996,1,NA,NA
"8352","159",84,409,NA,18122,16313,1,NA,NA
"8353","159",85,413,NA,18244,16570,0,NA,NA
"8354","159",86,419,NA,18348,16703,1,NA,NA
"8355","159",87,420,NA,18522,16863,0,NA,NA
"8356","159",88,420,NA,18727,17020,0,NA,NA
"8357","159",89,417,NA,19004,17201,0,NA,NA
"8358","159",90,413,NA,19222,17460,0,NA,NA
"8359","159",91,413,NA,19371,17728,0,NA,NA
"8360","159",92,418,NA,19492,17948,1,NA,7286
"8361","159",93,420,NA,19680,18156,0,NA,7982
"8362","159",94,425,NA,19831,18273,1,NA,8496
"8363","159",95,432,NA,19932,18390,1,NA,8899
"8364","159",96,443,NA,32069,28037,2,NA,10102
"8365","159",97,463,NA,39142,33809,3,NA,10862
"8366","159",98,473,NA,39251,33976,1,NA,11072
"8367","159",99,476,NA,39358,34082,0,NA,11239
"8368","159",100,476,NA,39440,34164,0,NA,11380
"8369","159",101,476,NA,39513,34258,0,NA,11488
"8370","159",102,476,NA,39569,34311,0,NA,11619
"8371","159",103,476,NA,39592,34362,0,NA,11662
"8372","159",104,480,NA,39656,34405,1,NA,11711
"8373","159",105,486,NA,39717,34439,1,NA,11776
"8374","159",106,490,NA,39749,34477,0,NA,11812
"8375","161",1,NA,NA,NA,NA,NA,NA,NA
"8376","161",2,NA,NA,NA,NA,NA,NA,NA
"8377","161",3,0,NA,NA,NA,NA,NA,NA
"8378","161",4,0,NA,NA,NA,0,NA,NA
"8379","161",5,7,NA,NA,NA,1,NA,NA
"8380","161",6,7,NA,NA,NA,0,NA,NA
"8381","161",7,7,NA,NA,NA,0,NA,NA
"8382","161",8,7,NA,NA,NA,0,NA,NA
"8383","161",9,7,NA,NA,NA,0,NA,NA
"8384","161",10,7,NA,NA,NA,0,NA,NA
"8385","161",11,7,NA,NA,NA,0,NA,NA
"8386","161",12,10,NA,NA,NA,1,NA,NA
"8387","161",13,14,NA,NA,NA,0,NA,NA
"8388","161",14,14,NA,NA,NA,0,NA,NA
"8389","161",15,18,NA,NA,NA,1,NA,NA
"8390","161",16,21,NA,NA,NA,0,NA,NA
"8391","161",17,21,NA,NA,NA,0,NA,NA
"8392","161",18,29,NA,NA,NA,2,NA,NA
"8393","161",19,38,NA,NA,NA,1,NA,NA
"8394","161",20,52,NA,NA,NA,2,NA,NA
"8395","161",21,56,NA,NA,NA,0,NA,NA
"8396","161",22,58,NA,NA,NA,1,NA,NA
"8397","161",23,68,NA,NA,NA,2,NA,NA
"8398","161",24,82,NA,NA,NA,1,NA,NA
"8399","161",25,96,NA,NA,NA,3,NA,NA
"8400","161",26,121,NA,NA,NA,4,NA,NA
"8401","161",27,136,NA,NA,NA,1,NA,NA
"8402","161",28,140,NA,NA,NA,0,NA,NA
"8403","161",29,148,NA,NA,NA,2,NA,NA
"8404","161",30,154,NA,NA,NA,0,NA,NA
"8405","161",31,158,NA,NA,NA,1,NA,NA
"8406","161",32,161,NA,NA,NA,0,NA,NA
"8407","161",33,200,NA,NA,NA,NA,NA,NA
"8408","161",34,217,NA,NA,NA,0,NA,NA
"8409","161",35,219,NA,NA,NA,1,NA,NA
"8410","161",36,226,NA,NA,NA,1,NA,NA
"8411","161",37,234,NA,NA,NA,1,NA,NA
"8412","161",38,238,NA,NA,NA,0,NA,NA
"8413","161",39,238,NA,NA,NA,0,NA,NA
"8414","161",40,240,NA,NA,NA,1,NA,NA
"8415","161",41,245,NA,NA,NA,0,NA,NA
"8416","161",42,252,NA,NA,NA,2,NA,NA
"8417","161",43,259,NA,NA,NA,0,NA,NA
"8418","161",44,265,NA,NA,NA,1,NA,NA
"8419","161",45,266,NA,NA,NA,0,NA,NA
"8420","161",46,272,NA,NA,NA,1,NA,NA
"8421","161",47,279,NA,NA,NA,2,NA,NA
"8422","161",48,295,NA,1367,563,2,NA,NA
"8423","161",49,307,NA,1508,756,1,NA,NA
"8424","161",50,313,NA,1603,898,1,NA,NA
"8425","161",51,315,NA,1730,1079,0,NA,NA
"8426","161",52,320,NA,1919,1293,1,NA,NA
"8427","161",53,322,NA,2284,1507,0,NA,NA
"8428","161",54,322,NA,2455,1649,0,NA,NA
"8429","161",55,319,NA,2559,1751,0,NA,NA
"8430","161",56,315,NA,2702,1959,0,NA,NA
"8431","161",57,315,NA,2819,2223,0,NA,NA
"8432","161",58,307,NA,2897,2330,NA,NA,NA
"8433","161",59,308,NA,2997,2445,0,NA,NA
"8434","161",60,308,NA,3106,2525,0,NA,NA
"8435","161",61,305,NA,3279,2709,0,NA,NA
"8436","161",62,301,NA,3510,3064,0,NA,NA
"8437","161",63,301,NA,3816,3469,0,NA,NA
"8438","161",64,301,NA,4032,3643,0,NA,NA
"8439","161",65,301,NA,4118,3832,0,NA,NA
"8440","161",66,306,NA,4316,4173,1,NA,NA
"8441","161",67,308,NA,4614,4518,0,NA,NA
"8442","161",68,308,NA,4817,4703,0,NA,NA
"8443","161",69,308,NA,5024,4797,0,NA,NA
"8444","161",70,308,NA,5387,5015,0,NA,NA
"8445","161",71,312,NA,5930,5241,1,NA,NA
"8446","161",72,310,NA,6695,5422,0,NA,NA
"8447","161",73,308,NA,7877,5641,0,NA,NA
"8448","161",74,315,NA,9255,6085,1,NA,NA
"8449","161",75,315,NA,10179,6562,0,NA,NA
"8450","161",76,315,NA,11023,7389,0,NA,NA
"8451","161",77,319,NA,11675,8113,1,NA,NA
"8452","161",78,328,NA,12355,9036,1,NA,NA
"8453","161",79,341,NA,12936,10112,3,NA,NA
"8454","161",80,382,NA,13219,10737,5,NA,NA
"8455","161",81,390,NA,13467,11271,1,NA,NA
"8456","161",82,392,NA,13665,11744,0,NA,NA
"8457","161",83,392,NA,13783,12005,0,NA,NA
"8458","161",84,399,NA,13963,12315,1,NA,NA
"8459","161",85,413,NA,14114,12554,2,NA,NA
"8460","161",86,419,NA,14190,12655,1,NA,NA
"8461","161",87,420,NA,14380,12771,0,NA,NA
"8462","161",88,420,NA,14589,12891,0,NA,NA
"8463","161",89,420,NA,14861,13126,0,NA,NA
"8464","161",90,424,NA,15013,13371,1,NA,NA
"8465","161",91,427,NA,15117,13551,0,NA,NA
"8466","161",92,438,NA,15220,13706,2,NA,5898
"8467","161",93,441,NA,15367,13843,0,NA,6570
"8468","161",94,441,NA,15544,14013,0,NA,7068
"8469","161",95,448,NA,15704,14156,1,NA,7507
"8470","161",96,448,NA,29167,25282,0,NA,8245
"8471","161",97,448,NA,37168,31890,0,NA,8753
"8472","161",98,456,NA,37280,32073,2,NA,8973
"8473","161",99,462,NA,37382,32184,0,NA,9133
"8474","161",100,462,NA,37467,32261,0,NA,9283
"8475","161",101,462,NA,37534,32314,0,NA,9422
"8476","161",102,471,NA,37634,32410,2,NA,9542
"8477","161",103,488,NA,37700,32481,2,NA,9607
"8478","161",104,490,NA,37748,32539,0,NA,9659
"8479","161",105,490,NA,37777,32583,0,NA,9732
"8480","161",106,494,NA,37794,32657,1,NA,9795
"8481","163",1,NA,NA,NA,NA,NA,NA,NA
"8482","163",2,0,NA,NA,NA,NA,NA,NA
"8483","163",3,4,NA,NA,NA,1,NA,NA
"8484","163",4,7,NA,NA,NA,0,NA,NA
"8485","163",5,7,NA,NA,NA,0,NA,NA
"8486","163",6,7,NA,NA,NA,0,NA,NA
"8487","163",7,7,NA,NA,NA,0,NA,NA
"8488","163",8,7,NA,NA,NA,0,NA,NA
